Machine Name,MTC_Compressor
Point Name,RK1_B1Y
Comp,
Probe Angle,0° None
Amp Unit,µm pp
Speed Unit,rpm
Variable,1X
Amp,Amp Status,Phase,Phase Status,Speed,Speed Status,Timestamp
185.696,Valid,187,Valid,3118,Valid,1/24/2019 12:46:31 AM
184.776,Valid,188,Valid,3139,Valid,1/24/2019 12:46:32 AM
184.437,Valid,188,Valid,3146,Valid,1/24/2019 12:46:32 AM
184.097,Valid,189,Valid,3158,Valid,1/24/2019 12:46:32 AM
184.34,Valid,190,Valid,3166,Valid,1/24/2019 12:46:32 AM
183.758,Valid,191,Valid,3181,Valid,1/24/2019 12:46:32 AM
184.243,Valid,191,Valid,3187,Valid,1/24/2019 12:46:32 AM
184.34,Valid,192,Valid,3199,Valid,1/24/2019 12:46:33 AM
184.533,Valid,192,Valid,3207,Valid,1/24/2019 12:46:33 AM
184.776,Valid,193,Valid,3219,Valid,1/24/2019 12:46:33 AM
185.115,Valid,194,Valid,3227,Valid,1/24/2019 12:46:33 AM
185.405,Valid,194,Valid,3240,Valid,1/24/2019 12:46:33 AM
185.502,Valid,195,Valid,3248,Valid,1/24/2019 12:46:33 AM
185.696,Valid,195,Valid,3254,Valid,1/24/2019 12:46:34 AM
185.841,Valid,197,Valid,3268,Valid,1/24/2019 12:46:34 AM
185.648,Valid,197,Valid,3275,Valid,1/24/2019 12:46:34 AM
184.679,Valid,198,Valid,3288,Valid,1/24/2019 12:46:34 AM
184.873,Valid,199,Valid,3294,Valid,1/24/2019 12:46:34 AM
184.873,Valid,200,Valid,3308,Valid,1/24/2019 12:46:34 AM
184.921,Valid,200,Valid,3314,Valid,1/24/2019 12:46:35 AM
184.34,Valid,202,Valid,3330,Valid,1/24/2019 12:46:35 AM
184.437,Valid,202,Valid,3337,Valid,1/24/2019 12:46:35 AM
184.097,Valid,203,Valid,3342,Valid,1/24/2019 12:46:35 AM
183.08,Valid,204,Valid,3357,Valid,1/24/2019 12:46:35 AM
182.499,Valid,205,Valid,3364,Valid,1/24/2019 12:46:35 AM
181.336,Valid,207,Valid,3382,Valid,1/24/2019 12:46:36 AM
180.415,Valid,208,Valid,3398,Valid,1/24/2019 12:46:36 AM
179.883,Valid,208,Valid,3402,Valid,1/24/2019 12:46:36 AM
179.35,Valid,210,Valid,3423,Valid,1/24/2019 12:46:36 AM
178.623,Valid,211,Valid,3437,Valid,1/24/2019 12:46:37 AM
176.588,Valid,212,Valid,3444,Valid,1/24/2019 12:46:37 AM
176.346,Valid,213,Valid,3458,Valid,1/24/2019 12:46:37 AM
175.571,Valid,213,Valid,3471,Valid,1/24/2019 12:46:37 AM
175.425,Valid,214,Valid,3477,Valid,1/24/2019 12:46:37 AM
174.989,Valid,214,Valid,3484,Valid,1/24/2019 12:46:37 AM
173.536,Valid,216,Valid,3491,Valid,1/24/2019 12:46:37 AM
173.633,Valid,216,Valid,3503,Valid,1/24/2019 12:46:38 AM
173.148,Valid,217,Valid,3512,Valid,1/24/2019 12:46:38 AM
172.858,Valid,217,Valid,3522,Valid,1/24/2019 12:46:38 AM
172.325,Valid,218,Valid,3538,Valid,1/24/2019 12:46:38 AM
172.325,Valid,218,Valid,3546,Valid,1/24/2019 12:46:38 AM
171.84,Valid,218,Valid,3548,Valid,1/24/2019 12:46:38 AM
171.162,Valid,219,Valid,3560,Valid,1/24/2019 12:46:39 AM
171.017,Valid,219,Valid,3565,Valid,1/24/2019 12:46:39 AM
171.162,Valid,219,Valid,3573,Valid,1/24/2019 12:46:39 AM
170.581,Valid,220,Valid,3585,Valid,1/24/2019 12:46:39 AM
170.629,Valid,220,Valid,3598,Valid,1/24/2019 12:46:39 AM
170.823,Valid,220,Valid,3605,Valid,1/24/2019 12:46:39 AM
171.259,Valid,220,Valid,3613,Valid,1/24/2019 12:46:39 AM
171.065,Valid,222,Valid,3629,Valid,1/24/2019 12:46:40 AM
171.065,Valid,222,Valid,3629,Valid,1/24/2019 12:46:40 AM
171.307,Valid,223,Valid,3636,Valid,1/24/2019 12:46:40 AM
171.453,Valid,225,Valid,3646,Valid,1/24/2019 12:46:40 AM
170.242,Valid,226,Valid,3665,Valid,1/24/2019 12:46:40 AM
169.999,Valid,226,Valid,3674,Valid,1/24/2019 12:46:40 AM
169.467,Valid,226,Valid,3680,Valid,1/24/2019 12:46:41 AM
168.062,Valid,228,Valid,3695,Valid,1/24/2019 12:46:41 AM
167.044,Valid,228,Valid,3702,Valid,1/24/2019 12:46:41 AM
166.317,Valid,229,Valid,3710,Valid,1/24/2019 12:46:41 AM
164.622,Valid,230,Valid,3725,Valid,1/24/2019 12:46:41 AM
164.573,Valid,231,Valid,3734,Valid,1/24/2019 12:46:41 AM
163.023,Valid,231,Valid,3745,Valid,1/24/2019 12:46:42 AM
162.345,Valid,232,Valid,3754,Valid,1/24/2019 12:46:42 AM
161.57,Valid,232,Valid,3769,Valid,1/24/2019 12:46:42 AM
160.165,Valid,233,Valid,3791,Valid,1/24/2019 12:46:42 AM
159.583,Valid,234,Valid,3791,Valid,1/24/2019 12:46:42 AM
158.566,Valid,234,Valid,3798,Valid,1/24/2019 12:46:42 AM
157.839,Valid,235,Valid,3809,Valid,1/24/2019 12:46:43 AM
157.161,Valid,235,Valid,3817,Valid,1/24/2019 12:46:43 AM
155.175,Valid,236,Valid,3827,Valid,1/24/2019 12:46:43 AM
155.126,Valid,236,Valid,3836,Valid,1/24/2019 12:46:43 AM
154.109,Valid,236,Valid,3841,Valid,1/24/2019 12:46:43 AM
153.576,Valid,237,Valid,3856,Valid,1/24/2019 12:46:43 AM
153.237,Valid,237,Valid,3863,Valid,1/24/2019 12:46:44 AM
151.929,Valid,237,Valid,3869,Valid,1/24/2019 12:46:44 AM
150.669,Valid,238,Valid,3884,Valid,1/24/2019 12:46:44 AM
148.683,Valid,239,Valid,3898,Valid,1/24/2019 12:46:44 AM
148.295,Valid,239,Valid,3903,Valid,1/24/2019 12:46:44 AM
146.309,Valid,240,Valid,3916,Valid,1/24/2019 12:46:44 AM
146.939,Valid,240,Valid,3923,Valid,1/24/2019 12:46:45 AM
145.728,Valid,240,Valid,3937,Valid,1/24/2019 12:46:45 AM
144.516,Valid,241,Valid,3945,Valid,1/24/2019 12:46:45 AM
141.997,Valid,242,Valid,3961,Valid,1/24/2019 12:46:45 AM
141.464,Valid,242,Valid,3967,Valid,1/24/2019 12:46:45 AM
141.707,Valid,242,Valid,3979,Valid,1/24/2019 12:46:45 AM
139.43,Valid,243,Valid,3989,Valid,1/24/2019 12:46:46 AM
137.831,Valid,243,Valid,4010,Valid,1/24/2019 12:46:46 AM
135.263,Valid,244,Valid,4025,Valid,1/24/2019 12:46:46 AM
134.682,Valid,245,Valid,4032,Valid,1/24/2019 12:46:46 AM
132.792,Valid,245,Valid,4046,Valid,1/24/2019 12:46:47 AM
128.868,Valid,246,Valid,4060,Valid,1/24/2019 12:46:47 AM
127.076,Valid,247,Valid,4065,Valid,1/24/2019 12:46:47 AM
121.843,Valid,248,Valid,4078,Valid,1/24/2019 12:46:47 AM
108.085,Valid,250,Valid,4089,Valid,1/24/2019 12:46:47 AM
105.275,Valid,251,Valid,4104,Valid,1/24/2019 12:46:48 AM
103.967,Valid,252,Valid,4110,Valid,1/24/2019 12:46:48 AM
98.347,Valid,254,Valid,4127,Valid,1/24/2019 12:46:48 AM
100.478,Valid,253,Valid,4137,Valid,1/24/2019 12:46:48 AM
100.914,Valid,253,Valid,4149,Valid,1/24/2019 12:46:48 AM
100.527,Valid,254,Valid,4160,Valid,1/24/2019 12:46:48 AM
99.703,Valid,254,Valid,4167,Valid,1/24/2019 12:46:49 AM
97.765,Valid,254,Valid,4172,Valid,1/24/2019 12:46:49 AM
100.333,Valid,254,Valid,4188,Valid,1/24/2019 12:46:49 AM
98.977,Valid,254,Valid,4194,Valid,1/24/2019 12:46:49 AM
95.101,Valid,256,Valid,4208,Valid,1/24/2019 12:46:49 AM
100.527,Valid,255,Valid,4216,Valid,1/24/2019 12:46:49 AM
99.509,Valid,255,Valid,4223,Valid,1/24/2019 12:46:49 AM
102.949,Valid,254,Valid,4235,Valid,1/24/2019 12:46:50 AM
107.164,Valid,253,Valid,4243,Valid,1/24/2019 12:46:50 AM
102.755,Valid,254,Valid,4254,Valid,1/24/2019 12:46:50 AM
102.755,Valid,254,Valid,4263,Valid,1/24/2019 12:46:50 AM
98.347,Valid,256,Valid,4274,Valid,1/24/2019 12:46:50 AM
102.998,Valid,254,Valid,4283,Valid,1/24/2019 12:46:50 AM
104.112,Valid,255,Valid,4290,Valid,1/24/2019 12:46:51 AM
101.302,Valid,255,Valid,4305,Valid,1/24/2019 12:46:51 AM
97.378,Valid,257,Valid,4311,Valid,1/24/2019 12:46:51 AM
99.122,Valid,256,Valid,4324,Valid,1/24/2019 12:46:51 AM
91.177,Valid,258,Valid,4337,Valid,1/24/2019 12:46:51 AM
92.194,Valid,258,Valid,4342,Valid,1/24/2019 12:46:51 AM
94.907,Valid,257,Valid,4354,Valid,1/24/2019 12:46:52 AM
93.211,Valid,258,Valid,4362,Valid,1/24/2019 12:46:52 AM
92.388,Valid,258,Valid,4377,Valid,1/24/2019 12:46:52 AM
87.446,Valid,259,Valid,4385,Valid,1/24/2019 12:46:52 AM
83.038,Valid,261,Valid,4397,Valid,1/24/2019 12:46:52 AM
82.553,Valid,261,Valid,4406,Valid,1/24/2019 12:46:52 AM
81.681,Valid,262,Valid,4419,Valid,1/24/2019 12:46:53 AM
79.598,Valid,262,Valid,4425,Valid,1/24/2019 12:46:53 AM
77.369,Valid,262,Valid,4436,Valid,1/24/2019 12:46:53 AM
82.795,Valid,261,Valid,4444,Valid,1/24/2019 12:46:53 AM
72.718,Valid,264,Valid,4458,Valid,1/24/2019 12:46:53 AM
72.622,Valid,264,Valid,4466,Valid,1/24/2019 12:46:53 AM
73.687,Valid,263,Valid,4478,Valid,1/24/2019 12:46:54 AM
70.005,Valid,265,Valid,4485,Valid,1/24/2019 12:46:54 AM
66.566,Valid,264,Valid,4496,Valid,1/24/2019 12:46:54 AM
59.347,Valid,268,Valid,4509,Valid,1/24/2019 12:46:54 AM
62.981,Valid,264,Valid,4518,Valid,1/24/2019 12:46:54 AM
60.897,Valid,267,Valid,4518,Valid,1/24/2019 12:46:54 AM
57.312,Valid,267,Valid,4539,Valid,1/24/2019 12:46:55 AM
56.876,Valid,266,Valid,4552,Valid,1/24/2019 12:46:55 AM
54.406,Valid,264,Valid,4567,Valid,1/24/2019 12:46:55 AM
51.644,Valid,265,Valid,4579,Valid,1/24/2019 12:46:55 AM
48.592,Valid,272,Valid,4587,Valid,1/24/2019 12:46:55 AM
49.076,Valid,264,Valid,4594,Valid,1/24/2019 12:46:56 AM
47.72,Valid,268,Valid,4608,Valid,1/24/2019 12:46:56 AM
40.114,Valid,269,Valid,4619,Valid,1/24/2019 12:46:56 AM
42.924,Valid,267,Valid,4626,Valid,1/24/2019 12:46:56 AM
42.197,Valid,264,Valid,4639,Valid,1/24/2019 12:46:56 AM
39.387,Valid,262,Valid,4654,Valid,1/24/2019 12:46:57 AM
38.66,Valid,264,Valid,4668,Valid,1/24/2019 12:46:57 AM
38.176,Valid,271,Valid,4676,Valid,1/24/2019 12:46:57 AM
36.965,Valid,263,Valid,4687,Valid,1/24/2019 12:46:57 AM
36.771,Valid,268,Valid,4702,Valid,1/24/2019 12:46:57 AM
36.093,Valid,272,Valid,4707,Valid,1/24/2019 12:46:57 AM
34.494,Valid,274,Valid,4719,Valid,1/24/2019 12:46:58 AM
35.172,Valid,268,Valid,4737,Valid,1/24/2019 12:46:58 AM
33.234,Valid,271,Valid,4743,Valid,1/24/2019 12:46:58 AM
34.736,Valid,273,Valid,4755,Valid,1/24/2019 12:46:58 AM
34.3,Valid,269,Valid,4769,Valid,1/24/2019 12:46:58 AM
30.909,Valid,271,Valid,4776,Valid,1/24/2019 12:46:59 AM
31.926,Valid,259,Valid,4781,Valid,1/24/2019 12:46:59 AM
31.926,Valid,259,Valid,4781,Valid,1/24/2019 12:46:59 AM
29.116,Valid,264,Valid,4793,Valid,1/24/2019 12:46:59 AM
30.473,Valid,274,Valid,4804,Valid,1/24/2019 12:46:59 AM
32.072,Valid,271,Valid,4815,Valid,1/24/2019 12:46:59 AM
28.874,Valid,270,Valid,4821,Valid,1/24/2019 12:46:59 AM
30.764,Valid,259,Valid,4830,Valid,1/24/2019 12:46:59 AM
26.5,Valid,261,Valid,4843,Valid,1/24/2019 12:47:00 AM
31.2,Valid,264,Valid,4851,Valid,1/24/2019 12:47:00 AM
29.407,Valid,273,Valid,4856,Valid,1/24/2019 12:47:00 AM
31.006,Valid,270,Valid,4873,Valid,1/24/2019 12:47:00 AM
26.839,Valid,262,Valid,4880,Valid,1/24/2019 12:47:00 AM
28.051,Valid,272,Valid,4893,Valid,1/24/2019 12:47:00 AM
30.328,Valid,272,Valid,4905,Valid,1/24/2019 12:47:01 AM
28.874,Valid,258,Valid,4918,Valid,1/24/2019 12:47:01 AM
25.967,Valid,257,Valid,4925,Valid,1/24/2019 12:47:01 AM
29.456,Valid,269,Valid,4930,Valid,1/24/2019 12:47:01 AM
29.02,Valid,258,Valid,4947,Valid,1/24/2019 12:47:01 AM
29.02,Valid,275,Valid,4954,Valid,1/24/2019 12:47:01 AM
29.165,Valid,265,Valid,4965,Valid,1/24/2019 12:47:02 AM
25.628,Valid,272,Valid,4975,Valid,1/24/2019 12:47:02 AM
27.275,Valid,275,Valid,4986,Valid,1/24/2019 12:47:02 AM
25.095,Valid,258,Valid,4992,Valid,1/24/2019 12:47:02 AM
27.421,Valid,258,Valid,5009,Valid,1/24/2019 12:47:02 AM
24.659,Valid,275,Valid,5015,Valid,1/24/2019 12:47:02 AM
26.646,Valid,273,Valid,5028,Valid,1/24/2019 12:47:03 AM
27.663,Valid,264,Valid,5041,Valid,1/24/2019 12:47:03 AM
23.4,Valid,270,Valid,5045,Valid,1/24/2019 12:47:03 AM
25.967,Valid,255,Valid,5055,Valid,1/24/2019 12:47:03 AM
24.03,Valid,274,Valid,5066,Valid,1/24/2019 12:47:05 AM
23.4,Valid,269,Valid,5073,Valid,1/24/2019 12:47:09 AM
23.4,Valid,269,Valid,5069,Valid,1/24/2019 12:47:09 AM
24.514,Valid,258,Valid,5074,Valid,1/24/2019 12:47:10 AM
26.064,Valid,267,Valid,5065,Valid,1/24/2019 12:47:11 AM
25.822,Valid,275,Valid,5068,Valid,1/24/2019 12:47:12 AM
34.01,Valid,258,Valid,5075,Valid,1/24/2019 12:47:18 AM
34.01,Valid,258,Valid,5075,Valid,1/24/2019 12:47:18 AM
37.595,Valid,263,Valid,5081,Valid,1/24/2019 12:47:18 AM
120.535,Valid,235,Valid,5071,Valid,1/24/2019 12:47:19 AM
122.764,Valid,238,Valid,5067,Valid,1/24/2019 12:47:19 AM
126.107,Valid,236,Valid,5074,Valid,1/24/2019 12:47:19 AM
128.287,Valid,235,Valid,5078,Valid,1/24/2019 12:47:20 AM
126.155,Valid,234,Valid,5071,Valid,1/24/2019 12:47:20 AM
120.438,Valid,238,Valid,5071,Valid,1/24/2019 12:47:20 AM
108.521,Valid,251,Valid,5059,Valid,1/24/2019 12:47:20 AM
62.981,Valid,259,Valid,5044,Valid,1/24/2019 12:47:20 AM
27.469,Valid,270,Valid,5061,Valid,1/24/2019 12:47:21 AM
24.902,Valid,264,Valid,5068,Valid,1/24/2019 12:47:21 AM
24.902,Valid,264,Valid,5068,Valid,1/24/2019 12:47:21 AM
24.03,Valid,266,Valid,5077,Valid,1/24/2019 12:47:21 AM
27.518,Valid,267,Valid,5068,Valid,1/24/2019 12:47:21 AM
27.275,Valid,271,Valid,5074,Valid,1/24/2019 12:47:22 AM
23.739,Valid,266,Valid,5068,Valid,1/24/2019 12:47:25 AM
25.386,Valid,260,Valid,5071,Valid,1/24/2019 12:47:32 AM
25.967,Valid,266,Valid,5069,Valid,1/24/2019 12:47:42 AM
25.483,Valid,261,Valid,5075,Valid,1/24/2019 12:47:52 AM
27.954,Valid,272,Valid,5075,Valid,1/24/2019 12:47:52 AM
26.597,Valid,258,Valid,5070,Valid,1/24/2019 12:47:55 AM
28.729,Valid,258,Valid,5064,Valid,1/24/2019 12:47:55 AM
29.359,Valid,260,Valid,5071,Valid,1/24/2019 12:47:58 AM
26.113,Valid,268,Valid,5073,Valid,1/24/2019 12:48:02 AM
28.584,Valid,268,Valid,5073,Valid,1/24/2019 12:48:02 AM
26.694,Valid,265,Valid,5068,Valid,1/24/2019 12:48:11 AM
26.646,Valid,264,Valid,5067,Valid,1/24/2019 12:48:12 AM
34.446,Valid,258,Valid,5069,Valid,1/24/2019 12:48:15 AM
38.273,Valid,257,Valid,5077,Valid,1/24/2019 12:48:16 AM
40.937,Valid,268,Valid,5076,Valid,1/24/2019 12:48:16 AM
48.689,Valid,258,Valid,5071,Valid,1/24/2019 12:48:16 AM
60.51,Valid,255,Valid,5071,Valid,1/24/2019 12:48:17 AM
104.063,Valid,237,Valid,5071,Valid,1/24/2019 12:48:18 AM
106.486,Valid,238,Valid,5069,Valid,1/24/2019 12:48:20 AM
102.416,Valid,240,Valid,5070,Valid,1/24/2019 12:48:22 AM
103.337,Valid,239,Valid,5070,Valid,1/24/2019 12:48:27 AM
99.703,Valid,240,Valid,5070,Valid,1/24/2019 12:48:28 AM
102.319,Valid,239,Valid,5070,Valid,1/24/2019 12:48:32 AM
103.627,Valid,238,Valid,5069,Valid,1/24/2019 12:48:42 AM
104.936,Valid,238,Valid,5071,Valid,1/24/2019 12:48:52 AM
100.575,Valid,240,Valid,5071,Valid,1/24/2019 12:48:54 AM
106.97,Valid,237,Valid,5071,Valid,1/24/2019 12:48:55 AM
104.015,Valid,238,Valid,5070,Valid,1/24/2019 12:49:02 AM
101.06,Valid,238,Valid,5070,Valid,1/24/2019 12:49:06 AM
101.593,Valid,239,Valid,5070,Valid,1/24/2019 12:49:08 AM
110.701,Valid,232,Valid,5070,Valid,1/24/2019 12:49:12 AM
122.037,Valid,219,Valid,5070,Valid,1/24/2019 12:49:17 AM
127.512,Valid,213,Valid,5070,Valid,1/24/2019 12:49:19 AM
128.141,Valid,211,Valid,5069,Valid,1/24/2019 12:49:22 AM
118.549,Valid,207,Valid,5069,Valid,1/24/2019 12:49:22 AM
106.631,Valid,194,Valid,5069,Valid,1/24/2019 12:49:29 AM
106.05,Valid,194,Valid,5069,Valid,1/24/2019 12:49:32 AM
111.137,Valid,198,Valid,5069,Valid,1/24/2019 12:49:40 AM
186.229,Valid,219,Valid,5067,Valid,1/24/2019 12:49:51 AM
182.886,Valid,219,Valid,5070,Valid,1/24/2019 12:49:52 AM
185.745,Valid,218,Valid,5070,Valid,1/24/2019 12:49:54 AM
127.899,Valid,233,Valid,5069,Valid,1/24/2019 12:50:06 AM
128.723,Valid,233,Valid,5068,Valid,1/24/2019 12:50:10 AM
139.72,Valid,230,Valid,5069,Valid,1/24/2019 12:50:14 AM
189.184,Valid,219,Valid,5070,Valid,1/24/2019 12:50:30 AM
184.485,Valid,217,Valid,5071,Valid,1/24/2019 12:50:31 AM
130.903,Valid,235,Valid,5070,Valid,1/24/2019 12:50:38 AM
130.661,Valid,233,Valid,5068,Valid,1/24/2019 12:50:41 AM
129.789,Valid,234,Valid,5068,Valid,1/24/2019 12:50:45 AM
134.488,Valid,231,Valid,5070,Valid,1/24/2019 12:50:52 AM
142.336,Valid,230,Valid,5070,Valid,1/24/2019 12:50:54 AM
132.405,Valid,232,Valid,5069,Valid,1/24/2019 12:51:04 AM
191.025,Valid,216,Valid,5069,Valid,1/24/2019 12:51:16 AM
181.82,Valid,217,Valid,5070,Valid,1/24/2019 12:51:17 AM
132.841,Valid,231,Valid,5071,Valid,1/24/2019 12:51:22 AM
187.343,Valid,217,Valid,5069,Valid,1/24/2019 12:51:36 AM
193.399,Valid,218,Valid,5068,Valid,1/24/2019 12:51:46 AM
193.738,Valid,219,Valid,4969,Valid,1/24/2019 12:51:47 AM
120.584,Valid,238,Valid,4969,Valid,1/24/2019 12:51:50 AM
110.701,Valid,245,Valid,4906,Valid,1/24/2019 12:51:51 AM
110.265,Valid,248,Valid,4827,Valid,1/24/2019 12:51:52 AM
111.234,Valid,247,Valid,4819,Valid,1/24/2019 12:51:52 AM
113.947,Valid,241,Valid,4808,Valid,1/24/2019 12:51:52 AM
115.545,Valid,238,Valid,4797,Valid,1/24/2019 12:51:53 AM
116.078,Valid,238,Valid,4789,Valid,1/24/2019 12:51:53 AM
116.466,Valid,231,Valid,4776,Valid,1/24/2019 12:51:53 AM
116.03,Valid,230,Valid,4766,Valid,1/24/2019 12:51:53 AM
116.321,Valid,229,Valid,4753,Valid,1/24/2019 12:51:53 AM
114.044,Valid,226,Valid,4747,Valid,1/24/2019 12:51:53 AM
112.445,Valid,224,Valid,4731,Valid,1/24/2019 12:51:54 AM
109.538,Valid,219,Valid,4716,Valid,1/24/2019 12:51:54 AM
108.036,Valid,217,Valid,4709,Valid,1/24/2019 12:51:54 AM
101.254,Valid,208,Valid,4696,Valid,1/24/2019 12:51:54 AM
94.81,Valid,192,Valid,4683,Valid,1/24/2019 12:51:55 AM
93.502,Valid,187,Valid,4678,Valid,1/24/2019 12:51:55 AM
93.502,Valid,187,Valid,4678,Valid,1/24/2019 12:51:55 AM
94.083,Valid,186,Valid,4671,Valid,1/24/2019 12:51:55 AM
95.585,Valid,186,Valid,4659,Valid,1/24/2019 12:51:55 AM
95.828,Valid,186,Valid,4637,Valid,1/24/2019 12:51:55 AM
95.731,Valid,185,Valid,4628,Valid,1/24/2019 12:51:55 AM
96.99,Valid,186,Valid,4615,Valid,1/24/2019 12:51:56 AM
96.409,Valid,186,Valid,4604,Valid,1/24/2019 12:51:56 AM
96.7,Valid,186,Valid,4598,Valid,1/24/2019 12:51:56 AM
95.779,Valid,185,Valid,4586,Valid,1/24/2019 12:51:56 AM
97.039,Valid,185,Valid,4579,Valid,1/24/2019 12:51:56 AM
97.087,Valid,185,Valid,4569,Valid,1/24/2019 12:51:56 AM
96.942,Valid,185,Valid,4563,Valid,1/24/2019 12:51:57 AM
96.748,Valid,185,Valid,4548,Valid,1/24/2019 12:51:57 AM
96.312,Valid,185,Valid,4536,Valid,1/24/2019 12:51:57 AM
98.105,Valid,186,Valid,4524,Valid,1/24/2019 12:51:57 AM
98.201,Valid,185,Valid,4510,Valid,1/24/2019 12:51:57 AM
97.717,Valid,185,Valid,4497,Valid,1/24/2019 12:51:58 AM
96.942,Valid,183,Valid,4485,Valid,1/24/2019 12:51:58 AM
96.264,Valid,183,Valid,4479,Valid,1/24/2019 12:51:58 AM
95.343,Valid,183,Valid,4463,Valid,1/24/2019 12:51:58 AM
95.876,Valid,183,Valid,4457,Valid,1/24/2019 12:51:58 AM
95.585,Valid,183,Valid,4443,Valid,1/24/2019 12:51:59 AM
97.087,Valid,184,Valid,4437,Valid,1/24/2019 12:51:59 AM
95.198,Valid,182,Valid,4424,Valid,1/24/2019 12:51:59 AM
96.893,Valid,183,Valid,4418,Valid,1/24/2019 12:51:59 AM
97.281,Valid,183,Valid,4410,Valid,1/24/2019 12:51:59 AM
97.184,Valid,183,Valid,4398,Valid,1/24/2019 12:51:59 AM
96.942,Valid,182,Valid,4390,Valid,1/24/2019 12:51:59 AM
95.973,Valid,182,Valid,4378,Valid,1/24/2019 12:52:00 AM
95.973,Valid,182,Valid,4378,Valid,1/24/2019 12:52:00 AM
96.651,Valid,183,Valid,4370,Valid,1/24/2019 12:52:00 AM
96.603,Valid,182,Valid,4356,Valid,1/24/2019 12:52:00 AM
96.506,Valid,182,Valid,4350,Valid,1/24/2019 12:52:00 AM
98.492,Valid,183,Valid,4340,Valid,1/24/2019 12:52:00 AM
98.25,Valid,183,Valid,4332,Valid,1/24/2019 12:52:00 AM
98.637,Valid,183,Valid,4318,Valid,1/24/2019 12:52:01 AM
98.25,Valid,182,Valid,4310,Valid,1/24/2019 12:52:01 AM
98.298,Valid,182,Valid,4297,Valid,1/24/2019 12:52:01 AM
98.686,Valid,182,Valid,4290,Valid,1/24/2019 12:52:01 AM
98.734,Valid,183,Valid,4278,Valid,1/24/2019 12:52:01 AM
100.769,Valid,183,Valid,4271,Valid,1/24/2019 12:52:01 AM
99.606,Valid,182,Valid,4259,Valid,1/24/2019 12:52:02 AM
99.994,Valid,182,Valid,4250,Valid,1/24/2019 12:52:02 AM
100.188,Valid,183,Valid,4238,Valid,1/24/2019 12:52:02 AM
99.267,Valid,182,Valid,4225,Valid,1/24/2019 12:52:02 AM
100.963,Valid,183,Valid,4219,Valid,1/24/2019 12:52:02 AM
100.285,Valid,182,Valid,4211,Valid,1/24/2019 12:52:02 AM
100.624,Valid,182,Valid,4206,Valid,1/24/2019 12:52:03 AM
101.786,Valid,182,Valid,4200,Valid,1/24/2019 12:52:03 AM
100.818,Valid,182,Valid,4192,Valid,1/24/2019 12:52:03 AM
101.496,Valid,182,Valid,4177,Valid,1/24/2019 12:52:03 AM
101.98,Valid,182,Valid,4166,Valid,1/24/2019 12:52:03 AM
100.672,Valid,181,Valid,4161,Valid,1/24/2019 12:52:03 AM
101.932,Valid,181,Valid,4146,Valid,1/24/2019 12:52:04 AM
100.575,Valid,181,Valid,4132,Valid,1/24/2019 12:52:04 AM
101.544,Valid,181,Valid,4125,Valid,1/24/2019 12:52:04 AM
102.513,Valid,181,Valid,4119,Valid,1/24/2019 12:52:04 AM
101.35,Valid,181,Valid,4111,Valid,1/24/2019 12:52:04 AM
103.191,Valid,181,Valid,4098,Valid,1/24/2019 12:52:04 AM
104.257,Valid,181,Valid,4086,Valid,1/24/2019 12:52:05 AM
104.742,Valid,181,Valid,4079,Valid,1/24/2019 12:52:05 AM
103.288,Valid,180,Valid,4063,Valid,1/24/2019 12:52:05 AM
103.191,Valid,180,Valid,4058,Valid,1/24/2019 12:52:05 AM
103.385,Valid,179,Valid,4041,Valid,1/24/2019 12:52:05 AM
106.098,Valid,180,Valid,4026,Valid,1/24/2019 12:52:06 AM
106.873,Valid,180,Valid,4019,Valid,1/24/2019 12:52:06 AM
107.455,Valid,181,Valid,4007,Valid,1/24/2019 12:52:06 AM
107.455,Valid,181,Valid,4000,Valid,1/24/2019 12:52:06 AM
106.098,Valid,179,Valid,3987,Valid,1/24/2019 12:52:06 AM
107.261,Valid,179,Valid,3972,Valid,1/24/2019 12:52:06 AM
105.856,Valid,178,Valid,3967,Valid,1/24/2019 12:52:07 AM
108.714,Valid,180,Valid,3953,Valid,1/24/2019 12:52:07 AM
109.683,Valid,179,Valid,3947,Valid,1/24/2019 12:52:07 AM
106.922,Valid,178,Valid,3933,Valid,1/24/2019 12:52:07 AM
110.265,Valid,179,Valid,3922,Valid,1/24/2019 12:52:07 AM
111.427,Valid,179,Valid,3898,Valid,1/24/2019 12:52:08 AM
109.49,Valid,177,Valid,3898,Valid,1/24/2019 12:52:08 AM
108.666,Valid,177,Valid,3891,Valid,1/24/2019 12:52:08 AM
110.168,Valid,177,Valid,3880,Valid,1/24/2019 12:52:08 AM
111.137,Valid,177,Valid,3868,Valid,1/24/2019 12:52:08 AM
110.943,Valid,177,Valid,3862,Valid,1/24/2019 12:52:08 AM
111.33,Valid,177,Valid,3847,Valid,1/24/2019 12:52:09 AM
111.33,Valid,177,Valid,3840,Valid,1/24/2019 12:52:09 AM
113.85,Valid,177,Valid,3825,Valid,1/24/2019 12:52:09 AM
112.493,Valid,176,Valid,3818,Valid,1/24/2019 12:52:09 AM
116.078,Valid,177,Valid,3805,Valid,1/24/2019 12:52:09 AM
113.365,Valid,176,Valid,3801,Valid,1/24/2019 12:52:09 AM
114.48,Valid,176,Valid,3787,Valid,1/24/2019 12:52:10 AM
112.299,Valid,174,Valid,3774,Valid,1/24/2019 12:52:10 AM
